"Unique Key","Created Date","Closed Date","Agency","Agency Name","Complaint Type","Descriptor","Location Type","Incident Zip","Incident Address","Street Name","Cross Street 1","Cross Street 2","Intersection Street 1","Intersection Street 2","Address Type","City","Landmark","Facility Type","Status","Due Date","Resolution Description","Resolution Action Updated Date","Community Board","BBL","Borough","X Coordinate (State Plane)","Y Coordinate (State Plane)","Open Data Channel Type","Park Facility Name","Park Borough","Vehicle Type","Taxi Company Borough","Taxi Pick Up Location","Bridge Highway Name","Bridge Highway Direction","Road Ramp","Bridge Highway Segment","Latitude","Longitude","Location"
"58814822","09/14/2023 11:53:33 AM","09/15/2023 05:51:05 AM","DSNY","Department of Sanitation","Dirty Condition","Trash","Sidewalk","11101","47-07 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Department of Sanitation cleaned the location.","09/15/2023 05:32:27 AM","02 QUEENS",,"QUEENS","1,000,345","210,141","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74345045715","-73.94191629466","(40.74345045714711, -73.94191629465722)"
"58817492","09/14/2023 11:41:41 AM","09/14/2023 02:58:58 PM","NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Vehicle","Street/Sidewalk","11101","47-32 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Police Department issued a summons in response to the complaint.","09/14/2023 02:59:01 PM","02 QUEENS","4000980030","QUEENS","1,000,388","210,045","PHONE","Unspecified","QUEENS",,,,,,,,"40.74318688281","-73.94176134645","(40.74318688281359, -73.94176134645025)"
"58814919","09/14/2023 10:14:26 AM","09/15/2023 12:18:10 PM","DSNY","Department of Sanitation","Commercial Disposal Complaint","No Private Carter","Street","11101","47-37 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Department of Sanitation investigated this complaint and found no violation at the location.","09/15/2023 12:18:04 PM","02 QUEENS","4000970004","QUEENS","1,000,401","210,033","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74315392208","-73.94171446101","(40.74315392208425, -73.94171446100832)"
"58772458","09/10/2023 03:28:20 PM","09/12/2023 03:49:59 PM","DSNY","Department of Sanitation","Obstruction","Weeds or Grass","Sidewalk","11101","32-03 SKILLMAN AVENUE","SKILLMAN AVENUE","VAN DAM STREET","32 PLACE","VAN DAM STREET","32 PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation investigated this complaint and found no condition at the location.","09/12/2023 10:15:45 AM","02 QUEENS",,"QUEENS","1,002,797","211,195","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74633861995","-73.93306460322","(40.74633861994566, -73.93306460321651)"
"58732325","09/06/2023 03:00:50 PM","09/06/2023 04:11:11 PM","NYPD","New York City Police Department","Illegal Parking","Overnight Commercial Storage","Street/Sidewalk","11101","47-37 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","09/06/2023 04:11:14 PM","02 QUEENS","4000970004","QUEENS","1,000,401","210,033","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74315392208","-73.94171446101","(40.74315392208425, -73.94171446100832)"
"58657607","08/29/2023 12:26:58 PM","09/04/2023 06:21:32 AM","DSNY","Department of Sanitation","Illegal Dumping","Chronic Dumping","Sidewalk","11101","25-30 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","09/01/2023 11:44:06 AM","02 QUEENS",,"QUEENS","999,914","210,036","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74316303233","-73.9434719334","(40.74316303233488, -73.94347193340309)"
"58657141","08/29/2023 07:24:21 AM","08/31/2023 07:58:06 AM","DOT","Department of Transportation","Broken Parking Meter","Out of Order","Street","11101","SKILLMAN AVENUE","SKILLMAN AVENUE","35 STREET","39 STREET","35 STREET","39 STREET","BLOCKFACE",,,,"Closed",,"The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.","08/31/2023 07:58:12 AM","Unspecified QUEENS",,"QUEENS","1,004,500","211,675","PHONE","Unspecified","QUEENS",,,,,,,,"40.7476523632","-73.92691710036","(40.74765236319517, -73.9269171003613)"
"58654531","08/29/2023 07:22:15 AM","08/31/2023 07:52:28 AM","DOT","Department of Transportation","Broken Parking Meter","Out of Order","Street","11101","SKILLMAN AVENUE","SKILLMAN AVENUE","35 STREET","39 STREET","35 STREET","39 STREET","BLOCKFACE",,,,"Closed",,"The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.","08/31/2023 07:52:33 AM","Unspecified QUEENS",,"QUEENS","1,004,207","211,600","PHONE","Unspecified","QUEENS",,,,,,,,"40.74744717322","-73.92797476884","(40.747447173220834, -73.92797476884043)"
"58631295","08/26/2023 02:35:00 PM","08/29/2023 01:09:28 PM","DSNY","Department of Sanitation","Litter Basket Request","New Basket","Sidewalk","11101","25-30 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The location does not meet the criteria for Litter Basket placement.","08/28/2023 12:02:02 PM","02 QUEENS",,"QUEENS","999,914","210,036","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74316303233","-73.9434719334","(40.74316303233488, -73.94347193340309)"
"58535368","08/17/2023 04:38:50 PM","08/17/2023 08:12:12 PM","NYPD","New York City Police Department","Illegal Parking","Blocked Sidewalk","Street/Sidewalk","11101","47-10 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","08/17/2023 08:12:15 PM","02 QUEENS","4000980042","QUEENS","1,000,347","210,124","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74340379276","-73.94190911774","(40.74340379276295, -73.94190911773529)"
"58536053","08/17/2023 02:24:28 PM","11/16/2023 09:25:08 AM","DPR","Department of Parks and Recreation","Illegal Tree Damage","Trunk Damaged","Street","11101","25-30 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.","11/16/2023 09:25:11 AM","02 QUEENS",,"QUEENS","999,914","210,036","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74316303233","-73.9434719334","(40.74316303233488, -73.94347193340309)"
"58535371","08/17/2023 10:33:29 AM","08/17/2023 01:50:17 PM","NYPD","New York City Police Department","Illegal Parking","Blocked Sidewalk","Street/Sidewalk","11101","47-10 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","08/17/2023 01:50:24 PM","02 QUEENS","4000980042","QUEENS","1,000,347","210,124","PHONE","Unspecified","QUEENS",,,,,,,,"40.74340379276","-73.94190911774","(40.74340379276295, -73.94190911773529)"
"58507860","08/14/2023 10:59:18 AM","08/16/2023 02:49:00 PM","DOT","Department of Transportation","Street Condition","Rough, Pitted or Cracked Roads","Street","11101","SKILLMAN AVENUE","SKILLMAN AVENUE","SKILLMAN AVENUE","THOMPSON AVENUE","SKILLMAN AVENUE","THOMPSON AVENUE","INTERSECTION",,,,"Closed",,"The Department of Transportation inspected the location for the condition you reported and could not find the problem. It you would like to pursue the complaint, please call 311 or (212) 639-9675 with additional information.","08/16/2023 02:49:05 PM","02 QUEENS",,"QUEENS","1,001,514","210,793","ONLINE","Unspecified","QUEENS",,,,,,,,"40.7452378288","-73.93769593025","(40.74523782880471, -73.93769593025226)"
"58458359","08/09/2023 01:28:27 PM","08/09/2023 02:42:35 PM","NYPD","New York City Police Department","Abandoned Vehicle","With License Plate","Street/Sidewalk","11101","47-11 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","08/09/2023 02:42:42 PM","02 QUEENS","4000970004","QUEENS","1,000,352","210,127","PHONE","Unspecified","QUEENS",,,,,,,,"40.74341201791","-73.94189106655","(40.74341201790947, -73.94189106654983)"
"58447283","08/08/2023 12:04:10 PM","08/09/2023 09:35:00 AM","DSNY","Department of Sanitation","Obstruction","Trash or Recycling","Sidewalk","11101","30-02 SKILLMAN AVENUE","SKILLMAN AVENUE","THOMSON AVENUE","QUEENS BOULEVARD","THOMSON AVENUE","QUEENS BOULEVARD","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","08/09/2023 09:35:06 AM","02 QUEENS","4002750035","QUEENS","1,001,665","210,838","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74536104643","-73.93715086984","(40.74536104642704, -73.93715086984335)"
"58445984","08/08/2023 12:00:33 PM","08/09/2023 09:34:59 AM","DSNY","Department of Sanitation","Obstruction","Trash or Recycling","Sidewalk","11101","30-02 SKILLMAN AVENUE","SKILLMAN AVENUE","THOMSON AVENUE","QUEENS BOULEVARD","THOMSON AVENUE","QUEENS BOULEVARD","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","08/09/2023 09:35:06 AM","02 QUEENS","4002750035","QUEENS","1,001,665","210,838","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74536104643","-73.93715086984","(40.74536104642704, -73.93715086984335)"
"58240994","07/18/2023 01:58:28 PM","07/19/2023 09:49:24 AM","DSNY","Department of Sanitation","Dirty Condition","Trash","Gutter","11101","30-99 SKILLMAN AVENUE","SKILLMAN AVENUE","THOMSON AVENUE","QUEENS BOULEVARD","THOMSON AVENUE","QUEENS BOULEVARD","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","07/19/2023 09:49:29 AM","02 QUEENS",,"QUEENS","1,002,289","211,043","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74592246904","-73.93489836233","(40.74592246903853, -73.93489836232827)"
"58192086","07/13/2023 11:50:56 AM","07/14/2023 04:07:40 AM","DSNY","Department of Sanitation","Dirty Condition","Broken Glass","Sidewalk","11101","30-02 SKILLMAN AVENUE","SKILLMAN AVENUE","THOMSON AVENUE","QUEENS BOULEVARD","THOMSON AVENUE","QUEENS BOULEVARD","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation investigated this complaint and found no condition at the location.","07/14/2023 04:07:45 AM","02 QUEENS","4002750035","QUEENS","1,001,665","210,838","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74536104643","-73.93715086984","(40.74536104642704, -73.93715086984335)"
"58165182","07/11/2023 02:16:23 PM","07/14/2023 01:45:57 PM","DOT","Department of Transportation","Sidewalk Condition","Sidewalk Collapsed","Sidewalk","11101","25-21 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition, sent notice to responsible party, and temporary repairs were made to make the area safe.","07/14/2023 01:46:01 PM","02 QUEENS",,"QUEENS","999,862","210,015","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74310548454","-73.94365963911","(40.743105484540585, -73.94365963910771)"
"58153560","07/10/2023 09:50:33 AM","07/11/2023 09:11:03 AM","DOT","Department of Transportation","Broken Parking Meter","Coin or Card Did Not Register","Street","11101","SKILLMAN AVENUE","SKILLMAN AVENUE","35 STREET","39 STREET","35 STREET","39 STREET","BLOCKFACE",,,,"Closed",,"The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.","07/11/2023 09:11:07 AM","Unspecified QUEENS",,"QUEENS","1,004,207","211,600","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74744717322","-73.92797476884","(40.747447173220834, -73.92797476884043)"
"58122343","07/06/2023 12:20:48 PM","07/11/2023 06:36:59 AM","DSNY","Department of Sanitation","Illegal Dumping","Removal Request","Sidewalk","11101","25-30 SKILLMAN AVENUE","SKILLMAN AVENUE","LIRR PENN CENTRAL LINE","PEARSON PLACE","LIRR PENN CENTRAL LINE","PEARSON PLACE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","07/08/2023 01:09:50 PM","02 QUEENS",,"QUEENS","999,914","210,036","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74316303233","-73.9434719334","(40.74316303233488, -73.94347193340309)"
"57970146","06/21/2023 08:07:46 AM","08/23/2023 01:55:33 PM","TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint - Non Passenger",,"11101","38-16 SKILLMAN AVENUE","SKILLMAN AVENUE","38 STREET","39 STREET","38 STREET","39 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Taxi and Limousine Commission reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.","08/23/2023 01:55:36 PM","02 QUEENS","4002150022","QUEENS","1,004,720","211,624","MOBILE","Unspecified","QUEENS",,,"38-16 SKILLMAN AVENUE, QUEENS (LONG ISLAND CITY), NY, 11101",,,,,"40.74751187454","-73.92612326891","(40.74751187453697, -73.92612326890884)"
"57960491","06/21/2023 06:45:37 AM","06/22/2023 09:24:44 AM","DOT","Department of Transportation","Broken Parking Meter","Out of Order","Street","11101","37-20 SKILLMAN AVENUE","SKILLMAN AVENUE","37 STREET","38 STREET","37 STREET","38 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.","06/22/2023 09:24:48 AM","02 QUEENS","4002160024","QUEENS","1,004,454","211,628","PHONE","Unspecified","QUEENS",,,,,,,,"40.74752346527","-73.92708325696","(40.74752346527291, -73.9270832569572)"
"57960492","06/21/2023 06:43:17 AM","06/22/2023 09:26:20 AM","DOT","Department of Transportation","Broken Parking Meter","Out of Order","Street","11101","34-04 SKILLMAN AVENUE","SKILLMAN AVENUE","34 STREET","35 STREET","34 STREET","35 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.","06/22/2023 09:26:28 AM","02 QUEENS","4002400001","QUEENS","1,003,613","211,407","PHONE","Unspecified","QUEENS",,,,,,,,"40.74691875747","-73.93011908203","(40.74691875747449, -73.93011908203033)"
"57957798","06/20/2023 04:04:57 PM","09/25/2023 06:41:39 AM","DPR","Department of Parks and Recreation","New Tree Request","For One Address","Street","11101","26-32 SKILLMAN AVENUE","SKILLMAN AVENUE","47 AVENUE","27 STREET","47 AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"No action was taken because NYC Parks determined that the issue is out of its jurisdiction. The condition may be on private property or in an area serviced by another organization.","09/25/2023 06:41:43 AM","02 QUEENS","4000960010","QUEENS","1,000,544","210,363","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74405942712","-73.94119760501","(40.74405942712206, -73.94119760501418)"
"57956459","06/20/2023 02:46:38 PM","05/13/2025 04:51:31 PM","DPR","Department of Parks and Recreation","New Tree Request","For One Address","Street","11101","26-32 SKILLMAN AVENUE","SKILLMAN AVENUE","47 AVENUE","27 STREET","47 AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"In an effort to more fully and efficiently service each city block, NYC Parks is shifting their street tree planting program to a neighborhood approach.  If the site that you requested meets the criteria for planting, NYC Parks will plant a tree through their new Neighborhood Tree Planting Program.   NYC Parks is no longer accepting new tree planting requests. Each neighborhood will be surveyed, inspected, and planted sequentially. NYC Parks foresters will be conducting tree removal, stump removal, and planting block by block and closing all unplantable tree beds. The most heat-vulnerable neighborhoods will be prioritized first.  To learn more about this program, visit nyc.gov/parks/street-tree-planting.  To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.","05/13/2025 04:51:42 PM","02 QUEENS","4000960010","QUEENS","1,000,544","210,363","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74405942712","-73.94119760501","(40.74405942712206, -73.94119760501418)"
"57959110","06/20/2023 09:55:04 AM","06/20/2023 09:55:04 AM","DOHMH","Department of Health and Mental Hygiene","Rodent","Rat Sighting","Government Building","11101","47-08 AUSTELL PLACE","AUSTELL PLACE","SKILLMAN AVENUE","27 STREET","SKILLMAN AVENUE","27 STREET","ADDRESS","LONG ISLAND CITY","AUSTELL PLACE",,"Closed",,"The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.","06/20/2023 09:55:04 AM","02 QUEENS","4000980009","QUEENS","1,000,343","210,131","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74342301329","-73.94192353619","(40.74342301329043, -73.94192353618988)"
"57909483","06/15/2023 01:02:15 PM","06/15/2023 02:07:06 PM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","38-16 SKILLMAN AVENUE","SKILLMAN AVENUE","38 STREET","39 STREET","38 STREET","39 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","06/15/2023 02:07:12 PM","02 QUEENS","4002150022","QUEENS","1,004,720","211,624","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74751187454","-73.92612326891","(40.74751187453697, -73.92612326890884)"
"57898707","06/14/2023 04:20:59 PM","06/17/2023 05:11:51 AM","DSNY","Department of Sanitation","Dirty Condition","Trash","Sidewalk","11101","24-30 SKILLMAN AVENUE","SKILLMAN AVENUE","49 AVENUE","LIRR PENN CENTRAL LINE","49 AVENUE","LIRR PENN CENTRAL LINE","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Department of Sanitation cleaned the location.","06/17/2023 05:11:57 AM","02 QUEENS","4001000001","QUEENS","999,323","209,722","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74230220789","-73.94560543063","(40.74230220789093, -73.9456054306301)"
"57888611","06/13/2023 06:05:45 AM","06/13/2023 06:56:43 AM","NYPD","New York City Police Department","Illegal Parking","Posted Parking Sign Violation","Street/Sidewalk","11101","27-16 SKILLMAN AVENUE","SKILLMAN AVENUE","27 STREET","28 STREET","27 STREET","28 STREET","ADDRESS","LONG ISLAND CITY","SKILLMAN AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","06/13/2023 06:56:49 AM","02 QUEENS","4002710010","QUEENS","1,000,866","210,519","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74448700886","-73.94003517437","(40.7444870088624, -73.94003517437484)"
